Date,Ticker,Raw_Momentum,Sector,Mom_Winsorized,Z_Momentum,Momentum_Quintile,Forward_Return,EV/EBIT,ROIC,Realized_Vol,Z_LowVol,Defensive_Quintile,Value_Quintile,Quality_Quintile
2025-07-01,ERIE,-0.17699596085877967,Financial Services,-0.17699596085877967,-2.015542680576674,1,-0.0012267573026265577,25.19156,18.697,0.24173913900161179,-0.09854182111239647,2,2,5
2025-07-01,ES,0.03404940288483149,Utilities,0.03404940288483149,-0.5794834171905974,2,-0.030711068526565355,17.99253,-0.4321,0.21527545197055475,0.14899030734761845,3,3,1
2025-07-01,ESS,0.04614544109139307,Real Estate,0.04614544109139307,0.15338423074175567,3,0.03855020711749879,42.84126,1.3179,0.26287621857600635,-0.8019693484443519,1,1,2
2025-07-01,ETN,0.06093272541583339,Industrials,0.06093272541583339,0.028756665998835935,3,-0.09248284333867762,30.38387,7.8729,0.2358684475400191,0.4880587463301114,4,2,4
2025-07-01,ETR,0.4726564818409196,Utilities,0.4726564818409196,1.5761852168011383,5,-0.025876291418562625,20.74025,1.6425,0.17468786503822578,0.5497755512119555,4,3,2
2025-07-01,EVRG,0.18176768853384906,Utilities,0.18176768853384906,0.1465232760860039,3,0.006497110334191314,20.36738,0.9634,0.1925646708329787,0.3732496596404479,3,3,2
2025-07-01,EW,0.24060273064564464,Healthcare,0.24060273064564464,1.1858529673491123,5,0.02559574885621596,27.48874,42.5248,0.20929328249251056,1.120744913378463,5,2,5
2025-07-01,EXC,0.21319806917935358,Utilities,0.21319806917935358,0.30099749449851215,4,-0.028037361378757564,19.4313,1.4554,0.18717157140403806,0.4265042340850037,4,3,2
2025-07-01,EXE,0.5518719093616642,Energy,0.520125481738599,1.853787542990359,5,-0.07635044175203043,999.0,-1.6026,0.319185215342373,-0.2703652081635436,2,1,1
2025-07-01,EXPD,-0.09140670831696451,Industrials,-0.09140670831696451,-0.6849816505560444,2,0.03699245639007409,14.12359,23.4704,0.2792914225111044,-0.026189054851190822,3,4,5
2025-07-01,EXPE,0.30884276403424393,Consumer Cyclical,0.30884276403424393,0.9657011369271938,5,0.1918765820711672,13.81716,11.7149,0.32809526001920974,-0.1631111253764171,2,4,4
2025-07-01,EXR,-0.023526751575733695,Real Estate,-0.023526751575733695,-0.3613046341865091,2,0.06862164302667395,30.54891,-1.4466,0.29551474681738454,-1.4722827469797217,1,2,1
2025-07-01,F,0.019786636828189597,Consumer Cyclical,0.019786636828189597,-0.21977630177267496,3,0.06323402223674335,35.57376,0.4402,0.2659513713894097,0.47235120741498354,4,1,2
2025-07-01,FANG,-0.31879993710984056,Energy,-0.31879993710984056,-0.9776291697912686,1,0.0006726481205094892,9.86522,5.8138,0.32702211946336834,-0.39412769518422464,2,5,3
2025-07-01,FAST,0.1945675344343969,Industrials,0.1945675344343969,0.6548603693205817,4,0.08160737127610274,32.65823,5.8151,0.20929872697214552,0.8027175275197667,4,1,3
2025-07-01,FCX,-0.14043645153313677,Basic Materials,-0.14043645153313677,-0.4204423884424032,2,0.10701889509785834,12.0431,2.7378,0.3812182633092952,-0.732239054378654,2,5,2
2025-07-01,FDS,0.11703869801020073,Financial Services,0.11703869801020073,-0.16310948915955792,3,-0.07341771767254801,26.07473,10.2692,0.19910204922733127,0.5184231852441882,4,2,4
2025-07-01,FDX,-0.2673116783318449,Industrials,-0.2673116783318449,-1.5091288466935282,1,0.03391652206679985,13.05548,4.2097,0.2972662060075105,-0.23906007292150763,2,4,3
2025-07-01,FE,0.03228317716546969,Utilities,0.03228317716546969,-0.5881640736743905,2,0.021306507917689954,19.67821,0.8137,0.15675008998530335,0.6860106675610276,4,3,2
2025-07-01,FFIV,0.4013946461311919,Technology,0.4013946461311919,1.4685243746094292,5,-0.0008933659859007292,21.94021,19.0545,0.20817610762771416,1.0391994188158027,5,3,5
2025-07-01,FICO,0.07892501831054677,Technology,0.07892501831054677,0.1351264080346034,3,0.05910688629444816,58.16906,46.4251,0.6001474984684475,-2.1121808063202847,1,1,5
2025-07-01,FIS,0.05103888340842011,Technology,0.05103888340842011,0.019818446086608685,3,-0.1208916160027863,25.25441,-2.569,0.2020448744731629,1.1013365796532046,5,2,1
2025-07-01,FISV,-0.00476868620871207,Unknown,-0.00476868620871207,0.0,3,-0.005470057235284043,22.94258,6.1511,0.5258889244407733,0.0,3,3,3
2025-07-01,FITB,-0.07339360508856796,Financial Services,-0.07339360508856796,-1.3628426101973479,1,0.1010344667324734,0.0,0.0,0.22820952249782483,0.09723373431250298,3,5,1
2025-07-01,FOX,0.43665677838031125,Communication Services,0.43665677838031125,0.9950214995522754,5,0.06667970655894084,999.0,-957.4513,0.24469057630978985,0.4163856479444252,4,1,1
2025-07-01,FOXA,0.46085201626935013,Communication Services,0.46085201626935013,1.0870066166320587,5,0.07066002048506981,9.33915,10.1773,0.24747020680088538,0.38946971946352055,3,5,4
2025-07-01,FRT,-0.11808108051012589,Real Estate,-0.11808108051012589,-1.0598051172387395,1,0.10381976494718437,30.40977,-0.4262,0.20900432823835952,0.30442398003828014,3,2,1
2025-07-01,FSLR,-0.26811427468546545,Technology,-0.26811427468546545,-1.2998660615812352,1,0.1170949877762888,12.53954,14.3789,0.8106354712220731,-2.1121808063202847,1,4,5
2025-07-01,FTNT,0.7536181456549191,Technology,0.520125481738599,1.959471245601882,5,-0.21151155715787262,39.02696,85.9466,0.35022879968905496,-0.4004377229310111,2,1,5
2025-07-01,FTV,-0.020066616229878376,Technology,-0.020066616229878376,-0.2741997201226065,3,-0.0014604735829429893,18.64985,4.424,0.23612279777051642,0.7559728742523645,4,3,3
2025-07-01,GD,-0.04825310627673851,Industrials,-0.04825310627673851,-0.4827990736699194,2,0.04693349099836164,17.79569,7.4887,0.19553878007388426,0.9656732541026218,5,4,3
2025-07-01,GDDY,0.25232036932459856,Technology,0.25232036932459856,0.8521086863912463,4,-0.08212652631565032,28.77945,19.3254,0.1603605584350857,1.5184085499812654,5,2,5
2025-07-01,GE,0.45448127016302364,Industrials,0.45448127016302364,1.8726041119803043,5,0.016681169855957245,31.31184,16.3392,0.229875771850236,0.5590285566371129,4,2,5
2025-07-01,GEHC,-0.1651271580242364,Healthcare,-0.1651271580242364,-0.471129056280263,2,0.03426296313744981,13.47236,11.3816,0.3078544357714597,0.24729826080284753,3,4,4
2025-07-01,GEN,0.110882656936373,Technology,0.110882656936373,0.2672698618172039,4,0.024075950120252543,15.29765,3.0871,0.2613906876791786,0.49989470862089896,4,4,2
2025-07-01,GEV,1.6576326140295432,Industrials,0.520125481738599,2.1801593385784477,5,-0.0712614088029414,90.66848,9.2311,0.4081831125967406,-1.5526221990845521,1,1,4
2025-07-01,GILD,0.4834217211407683,Healthcare,0.4834217211407683,2.1775144482552387,5,0.0060557294867584766,14.16685,5.4621,0.32498615669920655,0.09547734759934857,3,4,3
2025-07-01,GIS,-0.16032306651246253,Consumer Defensive,-0.16032306651246253,-0.6879917562120763,2,0.01928964071007999,12.79552,4.0297,0.22392317510964904,0.35008435754957345,3,4,3
2025-07-01,GL,0.32650465889372704,Financial Services,0.32650465889372704,1.1565366365906145,5,-0.001460611379853427,8.89625,11.9495,0.2659882382252726,-0.44942987974561066,2,5,4
2025-07-01,GLW,0.26246889479479174,Technology,0.26246889479479174,0.8940724003606586,5,0.05993036682398323,33.04733,-0.8935,0.2962844396356118,0.14626296393217667,3,1,1
2025-07-01,GM,0.12755035971505335,Consumer Cyclical,0.12755035971505335,0.2221844462228648,4,0.09842520362534724,20.67938,2.0973,0.3648932474489013,-0.5393948670231725,2,3,2
2025-07-01,GNRC,-0.215506147230071,Industrials,-0.215506147230071,-1.2664103879806878,1,-0.04848735077830879,17.88341,8.6643,0.48738197245398784,-2.490555161180667,1,4,4
2025-07-01,GOOG,0.001855581238644044,Communication Services,0.001855581238644044,-0.6579996118303568,2,0.10717615619782928,17.41947,28.6814,0.28768397116258027,6.875089063305674e-05,3,4,5
2025-07-01,GOOGL,0.004799312068186179,Communication Services,0.004799312068186179,-0.6468081771253701,2,0.1094841115723526,17.41947,28.6814,0.2924934454624904,-0.04650271488578008,2,4,5
2025-07-01,GPC,-0.11944492771240145,Consumer Cyclical,-0.11944492771240145,-0.7907930109258244,2,0.08108308602244607,15.55958,2.3803,0.25726486390795544,0.5611764874173021,4,4,2
2025-07-01,GPN,-0.2507496715729971,Industrials,-0.2507496715729971,-1.4315327933724662,1,0.11094439630578368,13.17214,2.9038,0.31687240972740693,-0.4712516065320709,2,4,2
2025-07-01,GRMN,0.19855086920411735,Technology,0.19855086920411735,0.6297741285324476,4,0.10541242463587341,22.67782,12.4569,0.2550320823100788,0.5643361797836836,4,3,4
2025-07-01,GS,0.19836627412421626,Financial Services,0.19836627412421626,0.34925834513114207,4,0.029934005383570383,0.0,0.0,0.215866454199066,0.27583976140577704,3,5,1
2025-07-01,GWW,0.11985824673682144,Industrials,0.11985824673682144,0.3048335907925111,4,-0.025049577891799846,19.78431,23.0605,0.17630199575234862,1.1934898430336174,5,3,5
2025-07-01,HAL,-0.42477519687557397,Energy,-0.3417733573505203,-1.0551656522458166,1,0.014732163807310128,6.89228,6.7155,0.3869984782991957,-1.341290403488997,1,5,3
2025-07-01,HAS,0.06950959826324143,Consumer Cyclical,0.06950959826324143,-0.01585241496096867,3,0.0799627506245264,15.88244,-21.845,0.26394474871821527,0.49287025042604266,4,4,1
2025-07-01,HBAN,0.07764053937466397,Financial Services,0.07764053937466397,-0.41131987707068374,2,0.08399264417361163,0.0,0.0,0.23689411770110974,-0.02843364503173961,3,5,1
2025-07-01,HCA,0.056889529410626194,Healthcare,0.056889529410626194,0.43557678496632524,4,0.14116211578908366,13.05106,11.8468,0.2446524990867841,0.8073923566713094,4,4,4
2025-07-01,HD,0.018149561256690205,Consumer Cyclical,0.018149561256690205,-0.22649027865397378,3,0.10682699894243086,20.0116,9.1374,0.18843292894213876,1.2650285141948643,5,3,4
2025-07-01,HIG,0.1855207559700276,Financial Services,0.1855207559700276,0.26833093241965866,4,0.06367062646486588,10.28405,12.6398,0.19062973489095433,0.641018828991686,4,5,4
2025-07-01,HII,-0.18787431489575857,Industrials,-0.18787431489575857,-1.1369501621522862,1,-0.028939157823657413,19.11702,4.2424,0.2668710011358452,0.12090299460478031,3,3,3
2025-07-01,HLT,0.15946070357607534,Consumer Cyclical,0.15946070357607534,0.35305519812161257,4,0.02976719188156296,31.7631,19.1959,0.213802367989547,1.0056092330051676,5,1,5
2025-07-01,HOLX,-0.23820613032737126,Healthcare,-0.23820613032737126,-0.7695801854504086,2,0.0044897194422024445,16.31028,7.4903,0.36128700881528886,-0.22621996124501273,2,4,4
2025-07-01,HON,0.12458127713657241,Industrials,0.12458127713657241,0.3269618584639566,4,-0.012817640359917393,21.14717,5.5171,0.2123219753148053,0.7669139278430276,4,3,3
2025-07-01,HOOD,2.215848444690227,Financial Services,0.520125481738599,2.376357592960097,5,0.009509904886144005,0.0,0.0,0.536742982750215,-4.112441463139593,1,5,1
2025-07-01,HPE,-0.11330889832759428,Technology,-0.11330889832759428,-0.6597525245468465,2,0.0908651465141177,12.702,1.9331,0.3285342581897382,-0.1805737607464902,2,4,2
2025-07-01,HPQ,-0.2913635712298861,Technology,-0.2913635712298861,-1.3960008974296143,1,0.15080650536404017,8.58893,14.0132,0.3354726762568806,-0.2508913605714341,2,5,5
2025-07-01,HRL,-0.007930592781454582,Consumer Defensive,-0.007930592781454582,-0.018253849377583745,3,-0.08564854676010325,17.35031,1.0912,0.20759646541415874,0.5283751747534867,4,4,2
2025-07-01,HSIC,-0.027105984312760678,Healthcare,-0.027105984312760678,0.0925430075893559,3,0.028529198250460963,17.53446,4.8325,0.24010198846702357,0.8477188761580545,4,4,3
2025-07-01,HST,-0.07720975172003985,Real Estate,-0.07720975172003985,-0.7578766574357991,2,0.09478366714997977,20.58019,0.2544,0.2690037024823952,-0.9278124787284904,1,3,2
2025-07-01,HSY,-0.1668702050508465,Consumer Defensive,-0.1668702050508465,-0.7167652694512705,2,-0.012786855796834806,17.47372,4.3979,0.2963988860771264,-0.4413643774882862,2,4,3
2025-07-01,HUBB,-0.005892097843242072,Industrials,-0.005892097843242072,-0.2843299438717727,3,-0.014834990076889931,21.36214,10.3278,0.24779592996225705,0.3468044537960594,3,3,4
2025-07-01,HUM,-0.34912094344549804,Healthcare,-0.3417733573505203,-1.1925439310524208,1,0.21527197319364744,10.81198,3.7475,0.47338466513212324,-1.219626789535676,1,5,3
2025-07-01,HWM,0.7794392598187976,Industrials,0.520125481738599,2.1801593385784477,5,-0.03154030414845077,42.8788,15.0567,0.2730075610333242,0.048229198389821364,3,1,5
2025-07-01,IBKR,0.7659678814620072,Financial Services,0.520125481738599,2.376357592960097,5,-0.05064057524181065,0.0,0.0,0.3080406217544112,-1.0579341001020137,1,5,1
2025-07-01,IBM,0.3799314589798328,Technology,0.3799314589798328,1.379775023865133,5,-0.03815906852665196,31.65058,-0.4106,0.25485216770410596,0.5661595295938328,4,1,1
2025-07-01,ICE,0.196454711386713,Financial Services,0.196454711386713,0.337215403404313,4,-0.044527396545814946,27.07643,3.9725,0.12866241088779437,1.0713382055394618,5,2,3
2025-07-01,IDXX,0.07821555619651965,Healthcare,0.07821555619651965,0.5226712880001294,4,0.2110760229308779,36.88576,36.8867,0.23935041505565988,0.8543793022841829,5,1,5
2025-07-01,IEX,-0.12361538134720984,Industrials,-0.12361538134720984,-0.8358852183571144,2,0.009921760727499729,21.40569,4.7677,0.32655915264961494,-0.5859693625511146,2,3,3
2025-07-01,IFF,-0.2198785277399058,Basic Materials,-0.2198785277399058,-0.8110141812333337,2,-0.04955651667426597,36.17401,-3.7798,0.2854638724786212,0.12291113243711685,3,1,1
2025-07-01,INCY,-0.00015371348205595048,Healthcare,-0.00015371348205595048,0.20261483002490954,4,0.12979037655122028,52.15874,24.0309,0.3640334209714145,-0.25055860202341024,2,1,5
2025-07-01,INTC,-0.35998643773157946,Technology,-0.3417733573505203,-1.6044431831822143,1,0.22979804645106938,999.0,-12.7526,0.45582051244898486,-1.4705600088516038,1,1,1
2025-07-01,INTU,0.1714810719873181,Technology,0.1714810719873181,0.5178416876126205,4,-0.1493096021821213,46.76293,8.8398,0.24704661472638761,0.6452651334055745,4,1,4
2025-07-01,INVH,-0.020027542264874798,Real Estate,-0.020027542264874798,-0.33545495155979677,2,0.02088097666055222,39.219,-0.854,0.1668228861394528,1.170724862214552,5,1,1
2025-07-01,IP,0.05636815696641273,Consumer Cyclical,0.05636815696641273,-0.06974811445701752,3,0.06290110766622492,36.40529,-3.8139,0.41528365409014845,-1.0546700784813592,1,1,1
2025-07-01,IPG,-0.23017487998497166,Communication Services,-0.23017487998497166,-1.5401297747827765,1,0.09105684866287622,8.32338,-0.6244,0.3166323611224991,-0.2802464911152994,2,5,1
2025-07-01,IQV,-0.4300856749137336,Healthcare,-0.3417733573505203,-1.1925439310524208,1,0.026632933024786087,17.91112,5.9132,0.4957088537946051,-1.41746323127784,1,4,3
2025-07-01,IR,-0.18631811466636272,Industrials,-0.18631811466636272,-1.1296590773377035,1,-0.061443911629290526,26.1376,3.2706,0.2463094782462312,0.3644081423281665,3,2,2
2025-07-01,IRM,-0.01648362894252109,Real Estate,-0.01648362894252109,-0.3092750273251601,2,-0.05166388637941022,38.00739,-4.876,0.18751702427582664,0.745719238144555,4,1,1
2025-07-01,ISRG,0.2423023437467826,Healthcare,0.2423023437467826,1.192794108325793,5,-0.01619241431794527,76.01075,15.9244,0.2400928386883797,0.8477999612840138,4,1,5
2025-07-01,IT,-0.1292324042741536,Technology,-0.1292324042741536,-0.7255955330601743,2,-0.2582607206005506,27.43573,31.3823,0.20196584825832342,1.102137473127335,5,2,5
2025-07-01,ITW,0.008809058747828669,Industrials,0.008809058747828669,-0.2154523164603123,3,0.03391024945475696,19.96967,13.798,0.17925441339859471,1.1585250741811395,5,3,5
2025-07-01,IVZ,-0.13228364110933866,Financial Services,-0.13228364110933866,-1.7338528094311558,1,0.041884701992004114,10.83177,1.2323,0.3969663548311213,-2.344702633399786,1,5,2
2025-07-01,J,0.050147412909493205,Industrials,0.050147412909493205,-0.021774510356299896,3,0.030732327181859365,18.59816,3.6507,0.23272764592720824,0.5252545009832685,4,3,2
2025-07-01,JBHT,-0.19210471836228948,Industrials,-0.19210471836228948,-1.1567703818719268,1,0.006525530708752614,20.67729,6.5315,0.3269541427172534,-0.5906471344888228,2,3,3
2025-07-01,JBL,0.49395520843515084,Technology,0.49395520843515084,1.8512582971659017,5,-0.08217951864631912,18.7737,10.5304,0.302381711262044,0.0844699871898537,3,3,4
2025-07-01,JCI,0.4369335408916426,Industrials,0.4369335408916426,1.7903897670623354,5,0.017999994187128054,24.48747,4.3544,0.2285207108490124,0.5750762166790557,4,2,3
2025-07-01,JKHY,0.06667541623461526,Technology,0.06667541623461526,0.08447483315672855,3,-0.0386291614567581,24.95649,13.7508,0.18759823884263374,1.247746428880221,5,2,4
2025-07-01,JNJ,0.006682159868892645,Healthcare,0.006682159868892645,0.2305322193389243,4,0.07545215722878673,17.09824,8.7293,0.20576608620557854,1.1520028450006563,5,4,4
2025-07-01,JPM,0.2693735236381245,Financial Services,0.2693735236381245,0.7966076009527562,4,0.02238776938831344,0.0,0.0,0.16894398943466243,0.9548147788118606,5,5,1
2025-07-01,K,0.45118319028494147,Consumer Defensive,0.45118319028494147,1.9994698382928784,5,-0.004133861280981921,16.7947,5.2799,0.07354458600294231,1.038404446773521,5,4,3
2025-07-01,KDP,0.002198994969308643,Consumer Defensive,0.002198994969308643,0.026263893075153102,3,-0.10903533405567878,18.31421,0.7236,0.17942512142487316,0.8360116817570764,4,3,2
2025-07-01,KEY,0.01838619596974822,Financial Services,0.01838619596974822,-0.7846252312119593,2,0.08035720817112679,0.0,0.0,0.2548417526033663,-0.2881385812780179,2,5,1
2025-07-01,KEYS,0.1251700583588249,Technology,0.1251700583588249,0.32634764887295575,4,-0.0029285032981735126,31.47944,9.7734,0.2120559521353845,0.999879021740662,5,1,4
2025-07-01,KHC,-0.21231563121287322,Consumer Defensive,-0.21231563121287322,-0.9164898611439127,2,0.018572446793372555,9.30905,-10.9122,0.24475413599789883,0.12260624902813214,3,5,1
2025-07-01,KIM,0.010159545731728503,Real Estate,0.010159545731728503,-0.11245410342096449,3,0.05935004606426242,29.15188,-0.5544,0.20557439328723298,0.37486622966551986,3,2,1
2025-07-01,KKR,-0.012109448064537065,Financial Services,-0.012109448064537065,-0.9767493278067197,1,-0.048369607259037495,0.0,0.0,0.31228120582902547,-1.119295979967656,1,5,1
2025-07-01,KLAC,-0.07409299115784951,Technology,-0.07409299115784951,-0.4975964442024109,2,-0.00799752862717662,26.07604,30.112,0.335959869228107,-0.2558288319167335,2,2,5
2025-07-01,KMB,0.09256908208380232,Consumer Defensive,0.09256908208380232,0.42342440568251954,4,0.03627017482686101,15.38663,8.7678,0.18073552399690715,0.8217018330618072,4,4,4
2025-07-01,KMI,0.39000969609684266,Energy,0.39000969609684266,1.4146400314410186,5,-0.028324668263126407,18.92832,0.2223,0.20342260889056388,1.5577888507957192,5,3,2
2025-07-01,KO,0.10405559261893504,Consumer Defensive,0.10405559261893504,0.47390558322552057,4,0.016202695285441715,21.53797,4.8734,0.1540424052134056,1.038404446773521,5,3,3
2025-07-01,KR,0.2726395028922506,Consumer Defensive,0.2726395028922506,1.2148019833438066,5,-0.03223960689720251,14.59928,5.1652,0.2857605389137731,-0.3251915756911739,2,4,3
2025-07-01,KVUE,0.32790602909711164,Consumer Defensive,0.32790602909711164,1.4576885686996677,5,-0.03404858275661826,16.57052,-0.7998,0.25870193131995495,-0.029706364630282343,3,4,1
2025-07-01,L,0.1193588559794454,Financial Services,0.1193588559794454,-0.1484923768501043,3,0.0691407126475414,12.98283,4.7904,0.1441031471173214,1.0713382055394618,5,4,3
